Loyalty#,Province or State,City,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Education Encoded,LoyaltyStatus Encoded,FlightsTotal,KMPerFlight,FlightsRatioAccompanied,DistanceRatioRedeemedPoints,Flights2019,FlightsJan,FlightsFeb,FlightsMar,FlightsApr,FlightsMay,FlightsJun,FlightsJul,FlightsAug,FlightsSep,FlightsOct,FlightsNov,FlightsDec,Flights2020,Flights2021,FlightsGrowth2020vs2019%,FlightsGrowth2021vs2020%,MonthlyFlightVariance,CLVperPointsRedeemed,Months Enrolled
750199,British Columbia,Whistler,female,Bachelor,Suburban,21897.0,Single,Nova,2018-06-09,2021-07-18,21418.36,Standard,3,2,155,1675.79,0.21,0.08,52,10,25,28,19,4,20,10,30,4,0,6,0,58,45,11.54,-22.41,30.155301587301594,1.09,37
191044,British Columbia,Victoria,female,College,Suburban,0.0,Married,Nova,2017-04-09,2020-01-11,21423.64,Standard,2,2,2,13159.5,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-100.0,0.04884920634920635,0.0,33
770759,British Columbia,Vancouver,male,College,Urban,0.0,Married,Nova,2017-04-18,2020-06-15,22041.86,Standard,2,2,63,1673.94,0.44,0.28,30,17,0,25,0,13,8,0,0,0,0,0,0,33,0,10.0,-100.0,13.169928571428573,0.75,38
742321,Quebec,Montreal,female,Bachelor,Rural,49078.0,Single,Nova,2017-03-03,2020-04-30,22332.44,Standard,3,2,21,5277.86,0.52,0.0,10,0,6,0,15,0,0,0,0,0,0,0,0,11,0,10.0,-100.0,3.428468253968253,0.0,38
773571,New Brunswick,Fredericton,female,Master,Urban,23665.0,Married,Nova,2020-06-05,2021-02-05,22658.54,Standard,4,2,20,6474.2,0.75,0.0,7,5,0,0,0,0,0,0,0,10,0,2,4,8,5,14.29,-37.5,1.9418730158730158,0.0,8
966350,Ontario,Toronto,female,College,Suburban,0.0,Single,Nova,2017-02-11,2020-06-28,23142.15,Standard,2,2,34,3552.82,0.5,0.0,16,8,11,13,2,0,0,0,0,0,0,0,0,18,0,12.5,-100.0,4.346571428571429,0.0,41
183388,Quebec,Montreal,male,College,Suburban,0.0,Single,Nova,2020-10-28,2021-09-09,24096.24,Standard,2,2,66,1566.77,0.14,0.03,11,0,9,3,0,3,1,17,0,10,0,23,0,12,43,9.09,258.33,17.982063492063492,6.82,10
713067,Nova Scotia,Halifax,male,Master,Urban,13663.0,Single,Nova,2019-05-13,2020-01-13,25464.82,Standard,4,2,10,1882.1,0.2,0.39,4,10,0,0,0,0,0,0,0,0,0,0,0,5,0,25.0,-100.0,1.2212301587301582,3.43,8
150233,British Columbia,Dawson Creek,female,Bachelor,Suburban,71210.0,Married,Nova,2020-03-29,2020-11-29,25807.06,Standard,3,2,84,2348.43,0.4,0.08,40,0,0,0,11,10,11,32,0,15,0,4,0,44,0,10.0,-100.0,17.93149206349207,1.59,8
218127,British Columbia,Victoria,male,Bachelor,Urban,63401.0,Married,Nova,2020-07-08,2021-03-08,27643.24,Standard,3,2,71,1434.48,0.35,0.0,28,3,9,0,0,0,0,0,0,0,6,21,32,31,12,10.71,-61.29,20.250182539682545,0.0,8
480435,British Columbia,Vancouver,male,Bachelor,Rural,68906.0,Married,Nova,2020-04-19,2020-12-26,30118.66,Standard,3,2,146,1879.22,0.34,0.0,69,0,0,0,0,28,19,36,19,19,25,0,0,77,0,11.59,-100.0,37.57151587301587,0.0,8
781293,Ontario,Toronto,male,Bachelor,Urban,41279.0,Single,Nova,2020-01-13,2020-09-13,30763.26,Standard,3,2,32,2886.34,0.31,0.0,15,0,0,6,23,0,0,0,4,0,0,0,0,17,0,13.33,-100.0,7.291134920634921,0.0,8
857219,Ontario,Trenton,female,Bachelor,Rural,57659.0,Divorced,Nova,2019-06-02,2020-02-02,30909.22,Standard,3,2,38,1425.66,0.0,0.0,18,15,23,0,0,0,0,0,0,0,0,0,0,20,0,11.11,-100.0,9.610539682539683,0.0,8
729805,British Columbia,Vancouver,female,Bachelor,Rural,89057.0,Married,Nova,2020-02-20,2021-07-17,31642.1,Standard,3,2,122,1393.39,0.25,0.1,52,1,2,17,22,4,0,27,25,25,0,0,0,58,12,11.54,-79.31,25.455968253968255,1.86,17
108896,Ontario,Toronto,male,Bachelor,Suburban,91375.0,Married,Nova,2020-06-16,2021-02-16,32196.6,Standard,3,2,59,3500.34,0.46,0.0,28,0,0,0,0,0,0,6,17,4,4,17,11,31,0,10.71,-100.0,8.365230158730155,0.0,8
259734,British Columbia,Victoria,male,Bachelor,Suburban,60455.0,Single,Nova,2020-07-20,2021-03-20,32450.39,Standard,3,2,38,1437.05,0.18,0.0,16,4,0,0,0,0,0,0,0,23,11,0,0,18,4,12.5,-77.78,8.607587301587301,0.0,8
196096,British Columbia,Vancouver,female,Bachelor,Urban,56343.0,Divorced,Nova,2021-01-02,2021-03-28,35203.57,Standard,3,2,17,2975.0,0.0,0.0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,17,0.0,0.0,5.056349206349206,0.0,3
671764,Alberta,Edmonton,male,Doctor,Urban,17588.0,Single,Nova,2021-03-16,2021-11-16,35850.6,2021 Promotion,5,2,66,2380.74,0.41,0.03,0,0,0,0,4,15,4,10,9,10,9,5,0,0,66,0.0,0.0,14.942857142857147,8.87,8
231080,Quebec,Montreal,male,Bachelor,Suburban,66216.0,Single,Nova,2019-09-04,2020-05-04,36860.73,Standard,3,2,38,1989.34,0.34,0.08,18,21,0,17,0,0,0,0,0,0,0,0,0,20,0,11.11,-100.0,9.300253968253969,6.34,8
717100,British Columbia,Vancouver,female,College,Urban,0.0,Single,Star,2016-03-14,2021-10-19,1898.68,Standard,2,1,244,1722.77,0.28,0.07,86,0,24,28,20,31,44,28,43,9,0,15,0,95,63,10.47,-33.68,38.792658730158735,0.07,67
932748,Quebec,Tremblant,male,College,Rural,0.0,Single,Star,2020-09-08,2021-05-08,1940.98,Standard,2,1,76,1114.8,0.29,0.04,14,8,7,14,12,6,0,0,0,0,13,15,0,15,47,7.14,213.33,15.291134920634924,0.54,8
401956,British Columbia,West Vancouver,female,College,Urban,0.0,Divorced,Star,2019-09-04,2021-07-02,2004.35,Standard,2,1,155,1914.11,0.23,0.01,51,17,4,15,26,4,19,15,32,0,21,0,2,57,47,11.76,-17.54,27.56751587301587,0.48,22
924787,British Columbia,Vancouver,male,College,Rural,0.0,Divorced,Star,2019-03-21,2021-12-20,2004.35,Standard,2,1,222,1156.65,0.3,0.03,73,0,10,42,0,27,16,32,35,28,23,9,0,81,68,10.96,-16.05,40.98980158730159,0.24,33
370443,British Columbia,Vancouver,female,College,Urban,0.0,Single,Star,2017-08-24,2021-09-27,2009.77,Standard,2,1,184,2501.2,0.21,0.04,52,9,11,5,9,14,0,52,38,10,2,19,15,58,74,11.54,27.59,35.51857142857143,0.12,49
673301,Newfoundland,St. John's,male,College,Suburban,0.0,Single,Star,2020-02-24,2021-09-18,2086.61,Standard,2,1,175,2241.31,0.32,0.05,56,9,0,13,17,18,36,13,40,15,0,0,13,62,57,10.71,-8.06,24.8048253968254,0.1,19
769023,British Columbia,West Vancouver,male,College,Rural,0.0,Single,Star,2017-07-12,2021-03-10,2113.86,Standard,2,1,161,1739.55,0.17,0.0,62,23,3,17,0,11,0,30,30,2,25,10,10,69,30,11.29,-56.52,31.832214285714286,0.0,44
425779,Ontario,Thunder Bay,male,College,Rural,0.0,Single,Star,2020-02-26,2020-10-04,2117.99,Standard,2,1,70,564.84,0.21,0.23,33,0,0,17,0,21,4,0,0,28,0,0,0,37,0,12.12,-100.0,18.366563492063495,0.23,7
304620,Ontario,Toronto,male,College,Rural,0.0,Single,Star,2019-12-14,2020-08-14,2144.92,Standard,2,1,129,1391.57,0.16,0.04,61,6,0,27,17,13,0,34,32,0,0,0,0,68,0,11.48,-100.0,35.77701587301589,0.29,8
290356,British Columbia,West Vancouver,female,College,Suburban,0.0,Single,Star,2021-02-25,2021-10-25,2150.91,2021 Promotion,2,1,31,4685.29,0.58,0.04,0,0,0,6,0,0,3,6,11,1,4,0,0,0,31,0.0,0.0,5.4944444444444445,0.34,8
667356,Quebec,Montreal,female,College,Suburban,0.0,Single,Star,2019-07-09,2020-03-09,2155.21,Standard,2,1,6,4826.0,1.0,0.18,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.0,-100.0,0.4396428571428572,0.42,8
492575,Ontario,Toronto,female,College,Suburban,0.0,Single,Star,2020-03-23,2020-11-23,2179.43,Standard,2,1,150,1370.32,0.09,0.05,71,0,0,0,2,27,25,17,34,23,23,0,0,79,0,11.27,-100.0,36.88446825396825,0.23,8
204111,Ontario,Kingston,male,College,Urban,0.0,Single,Star,2020-02-06,2020-10-06,2188.66,Standard,2,1,23,4361.91,0.65,0.16,11,0,0,0,2,0,4,0,0,11,6,0,0,12,0,9.09,-100.0,2.1731428571428575,0.13,8
897673,Ontario,Toronto,male,College,Suburban,0.0,Divorced,Star,2020-09-13,2021-05-13,2242.24,Standard,2,1,73,2474.47,0.4,0.07,19,8,3,0,10,12,0,0,0,0,19,0,21,21,33,10.53,57.14,16.268214285714286,0.17,8
536848,Quebec,Quebec City,female,Master,Urban,24910.0,Single,Star,2017-11-07,2020-06-01,2248.45,Standard,4,1,82,2196.68,0.41,0.15,39,6,21,0,8,13,34,0,0,0,0,0,0,43,0,10.26,-100.0,21.542182539682543,0.08,31
504455,Ontario,Ottawa,female,College,Suburban,0.0,Divorced,Star,2021-06-18,2021-08-28,2249.87,Standard,2,1,26,722.12,0.31,0.0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,26,0.0,0.0,10.549206349206349,0.0,2
153760,Quebec,Hull,male,College,Urban,0.0,Single,Star,2019-07-25,2020-03-25,2275.4,Standard,2,1,34,2273.18,0.68,0.1,16,0,23,11,0,0,0,0,0,0,0,0,0,18,0,12.5,-100.0,8.380285714285714,0.29,8
153656,Alberta,Banff,female,College,Suburban,0.0,Married,Star,2019-12-10,2020-08-10,2287.6,Standard,2,1,108,1185.31,0.12,0.0,51,15,8,27,0,21,21,17,0,0,0,0,0,57,0,11.76,-100.0,21.668214285714285,0.0,8
506293,Ontario,Thunder Bay,male,College,Suburban,0.0,Single,Star,2020-03-27,2020-11-27,2290.68,Standard,2,1,65,3480.65,0.26,0.0,31,0,0,0,10,0,34,21,0,0,0,0,0,34,0,9.68,-100.0,20.99368253968254,0.0,8
788283,Ontario,Kingston,female,High School or Below,Suburban,16143.0,Married,Star,2018-05-02,2020-02-17,2312.33,Standard,1,1,25,1183.64,0.6,0.0,12,15,10,0,0,0,0,0,0,0,0,0,0,13,0,8.33,-100.0,4.118373015873015,0.0,22
527434,Ontario,Toronto,male,College,Rural,0.0,Single,Star,2016-09-09,2021-10-14,2321.88,Standard,2,1,87,3201.4,0.55,0.04,29,3,21,3,6,7,0,21,19,0,6,0,2,32,26,10.34,-18.75,14.159873015873014,0.22,61
888316,British Columbia,Victoria,female,College,Suburban,0.0,Single,Star,2019-05-20,2020-01-20,2336.18,Standard,2,1,15,1789.67,0.53,0.26,7,15,0,0,0,0,0,0,0,0,0,0,0,8,0,14.29,-100.0,3.1263492063492064,0.33,8
981220,Nova Scotia,Halifax,male,High School or Below,Suburban,22932.0,Married,Star,2019-10-29,2020-10-14,2346.68,Standard,1,1,53,2958.11,0.28,0.03,25,11,0,0,6,0,0,0,13,23,0,0,0,28,0,12.0,-100.0,10.061777777777774,0.5,12
475930,Quebec,Montreal,female,Doctor,Urban,19864.0,Divorced,Star,2020-05-16,2021-01-16,2359.42,Standard,5,1,84,2008.39,0.13,0.0,40,0,0,0,0,0,0,36,0,25,0,21,2,44,0,10.0,-100.0,28.170920634920638,0.0,8
686612,Quebec,Hull,male,Doctor,Suburban,19864.0,Divorced,Star,2018-03-07,2020-02-24,2359.42,Standard,5,1,28,1091.36,0.39,0.0,14,13,15,0,0,0,0,0,0,0,0,0,0,15,0,7.14,-100.0,5.199071428571427,0.0,24
676873,New Brunswick,Fredericton,male,College,Rural,0.0,Single,Star,2017-06-16,2021-08-10,2360.6,Standard,2,1,188,1600.09,0.15,0.02,76,4,9,16,0,38,11,41,28,0,8,0,32,85,27,11.84,-68.24,40.25837301587302,0.49,50
664034,British Columbia,Vancouver,male,College,Suburban,0.0,Single,Star,2016-12-26,2021-03-02,2369.44,Standard,2,1,142,1941.43,0.36,0.07,57,26,9,19,4,0,0,28,28,15,4,0,8,63,22,10.53,-65.08,24.33494444444445,0.12,50
139479,Ontario,Kingston,female,High School or Below,Urban,25550.0,Married,Star,2020-07-27,2021-03-27,2372.29,Standard,1,1,95,1510.94,0.23,0.0,40,0,0,11,0,0,0,0,19,15,23,17,10,44,11,10.0,-75.0,17.764349206349205,0.0,8
654225,British Columbia,Whistler,female,Bachelor,Urban,47455.0,Single,Star,2020-10-20,2021-06-20,2375.0,Standard,3,1,66,2191.73,0.03,0.0,9,1,10,12,9,15,0,0,0,0,0,17,2,10,47,11.11,370.0,16.526285714285713,0.0,8
418636,Manitoba,Winnipeg,male,College,Rural,0.0,Single,Star,2021-01-20,2021-07-05,2378.09,Standard,2,1,36,3216.28,0.31,0.0,0,0,9,3,8,7,0,9,0,0,0,0,0,0,36,0.0,0.0,7.085714285714285,0.0,5
566714,Quebec,Tremblant,female,Bachelor,Suburban,69202.0,Single,Star,2016-05-10,2021-09-16,2379.83,Standard,3,1,180,1902.46,0.29,0.03,69,2,4,30,17,18,28,0,41,9,15,0,15,77,34,11.59,-55.84,30.419071428571435,0.27,64
809207,British Columbia,Victoria,female,College,Rural,0.0,Married,Star,2021-01-21,2021-09-21,2382.71,Standard,2,1,88,1328.31,0.24,0.0,0,0,5,8,11,15,7,18,9,15,0,0,0,0,88,0.0,0.0,25.682539682539684,0.0,8
453587,Alberta,Calgary,female,College,Urban,0.0,Single,Star,2019-09-10,2020-03-04,2383.73,Standard,2,1,30,1003.7,0.0,0.0,14,0,0,30,0,0,0,0,0,0,0,0,0,16,0,14.29,-100.0,12.505396825396824,0.0,6
117975,Ontario,Kingston,male,College,Rural,0.0,Single,Star,2019-11-08,2020-02-21,2393.92,Standard,2,1,10,3126.6,0.0,0.0,4,0,10,0,0,0,0,0,0,0,0,0,0,5,0,25.0,-100.0,1.2212301587301582,0.0,3
988419,Saskatchewan,Regina,female,Doctor,Rural,21986.0,Divorced,Star,2021-03-25,2021-11-25,2395.57,2021 Promotion,5,1,41,3605.24,0.59,0.0,0,0,0,0,7,9,0,4,9,3,4,5,0,0,41,0.0,0.0,6.580158730158731,0.0,8
367617,Quebec,Quebec City,male,Master,Suburban,22283.0,Divorced,Star,2019-05-06,2020-07-17,2397.04,Standard,4,1,11,3492.73,0.0,0.0,5,0,0,0,11,0,0,0,0,0,0,0,0,6,0,20.0,-100.0,1.758571428571429,0.0,14
440213,Quebec,Tremblant,male,Master,Suburban,22283.0,Divorced,Star,2019-08-27,2021-07-23,2397.04,Standard,4,1,149,2334.02,0.07,0.01,56,7,5,22,24,14,1,36,0,15,25,0,0,62,31,10.71,-50.0,23.23542857142857,0.57,23
953927,Manitoba,Winnipeg,female,College,Urban,0.0,Single,Star,2020-12-02,2021-08-02,2397.54,Standard,2,1,27,3892.74,0.56,0.0,0,4,4,6,0,10,0,3,0,0,0,0,0,0,27,0.0,0.0,4.4785714285714295,0.0,8
592218,Ontario,Toronto,male,Bachelor,Urban,59665.0,Single,Star,2018-08-27,2020-01-24,2409.76,Standard,3,1,17,2520.82,0.0,0.0,8,17,0,0,0,0,0,0,0,0,0,0,0,9,0,12.5,-100.0,3.9567857142857137,0.0,17
946963,Ontario,Kingston,female,Bachelor,Rural,79271.0,Married,Star,2019-08-15,2020-04-15,2414.64,Standard,3,1,51,1984.31,0.33,0.19,24,21,19,10,2,0,0,0,0,0,0,0,0,27,0,12.5,-100.0,10.684785714285717,0.13,8
490439,Ontario,Ottawa,male,College,Rural,0.0,Married,Star,2020-05-27,2021-01-27,2415.83,Standard,2,1,72,2145.72,0.22,0.0,31,7,0,0,0,0,13,21,28,0,0,0,2,34,7,9.68,-79.41,17.810158730158733,0.0,8
436705,New Brunswick,Fredericton,male,College,Rural,0.0,Married,Star,2017-12-13,2021-04-24,2416.48,Standard,2,1,116,1810.59,0.24,0.0,52,3,3,25,0,0,4,10,28,19,15,0,10,58,6,11.54,-89.66,21.447206349206343,0.0,40
348245,Ontario,Toronto,male,College,Suburban,0.0,Married,Star,2020-12-06,2021-08-06,2419.31,Standard,2,1,41,2305.61,0.12,0.0,0,0,0,7,0,0,2,20,12,0,0,0,0,0,41,0.0,0.0,15.723015873015873,0.0,8
967253,Manitoba,Winnipeg,male,Bachelor,Suburban,27093.0,Married,Star,2018-01-10,2020-11-25,2424.42,Standard,3,1,131,1631.45,0.37,0.0,62,8,8,19,8,6,19,10,2,17,15,21,0,69,0,11.29,-100.0,14.750500000000008,0.0,34
477599,Ontario,Ottawa,male,Bachelor,Suburban,49008.0,Married,Star,2019-10-17,2020-06-17,2424.69,Standard,3,1,27,1374.19,0.0,0.0,13,0,23,0,0,0,4,0,0,0,0,0,0,14,0,7.69,-100.0,7.092158730158729,0.0,8
941122,British Columbia,Vancouver,male,Bachelor,Rural,24409.0,Married,Star,2016-03-29,2021-02-10,2427.77,Standard,3,1,205,1898.2,0.21,0.04,97,15,11,6,23,25,25,13,34,19,6,0,28,108,0,11.34,-100.0,33.706857142857146,0.16,58
167001,British Columbia,Vancouver,female,College,Suburban,0.0,Married,Star,2019-11-07,2020-07-07,2430.8,Standard,2,1,70,3049.09,0.4,0.03,33,10,2,13,0,11,27,8,0,0,0,0,0,37,0,12.12,-100.0,12.781420634920636,0.36,8
497613,British Columbia,Vancouver,male,College,Urban,0.0,Single,Star,2018-12-13,2021-09-13,2433.91,Standard,2,1,191,2274.16,0.2,0.03,65,9,18,34,21,11,4,25,18,25,0,6,21,72,54,10.77,-25.0,18.169714285714285,0.21,33
536132,Quebec,Montreal,female,College,Rural,0.0,Married,Star,2016-01-18,2021-06-26,2436.84,Standard,2,1,128,1834.45,0.34,0.08,41,4,12,36,29,11,17,13,2,0,4,0,0,46,41,12.2,-10.87,24.145142857142858,0.12,65
704607,Ontario,Trenton,male,College,Urban,0.0,Married,Star,2020-07-01,2021-03-01,2444.74,Standard,2,1,47,1018.0,0.3,0.29,20,0,5,0,0,0,0,0,0,21,15,0,6,22,5,10.0,-77.27,9.008571428571427,0.18,8
262937,Ontario,Toronto,male,Bachelor,Urban,84658.0,Single,Star,2021-07-11,2021-10-11,2447.05,Standard,3,1,18,1477.22,0.39,0.25,0,0,0,0,0,0,0,0,7,11,0,0,0,0,18,0.0,0.0,4.6,0.37,3
684103,Quebec,Tremblant,male,College,Rural,0.0,Single,Star,2019-07-27,2020-03-27,2448.86,Standard,2,1,21,2195.14,0.9,0.15,10,0,6,15,0,0,0,0,0,0,0,0,0,11,0,10.0,-100.0,3.428468253968253,0.35,8
464639,Ontario,Toronto,male,Bachelor,Urban,51085.0,Married,Star,2016-11-30,2021-03-14,2452.49,Standard,3,1,184,1674.83,0.38,0.03,79,17,15,34,6,0,28,0,8,15,23,17,21,88,17,11.39,-80.68,24.79685714285715,0.31,51
923268,Alberta,Edmonton,female,Bachelor,Urban,52926.0,Married,Star,2021-04-26,2021-12-26,2457.58,2021 Promotion,3,1,22,2506.23,0.59,0.09,0,0,0,0,0,5,0,0,0,8,9,0,0,0,22,0.0,0.0,4.473015873015872,0.51,8
950390,Alberta,Peace River,male,Bachelor,Suburban,21190.0,Married,Star,2019-09-21,2020-05-21,2459.17,Standard,3,1,59,1474.24,0.58,0.0,28,17,8,25,0,10,0,0,0,0,0,0,0,31,0,10.71,-100.0,12.295515873015873,0.0,8
492265,British Columbia,Vancouver,female,Bachelor,Urban,55257.0,Married,Star,2019-09-28,2020-05-28,2469.57,Standard,3,1,49,2010.94,0.27,0.18,23,6,19,17,2,6,0,0,0,0,0,0,0,26,0,13.04,-100.0,8.406063492063494,0.14,8
575342,New Brunswick,Moncton,female,Bachelor,Urban,63860.0,Married,Star,2018-01-01,2020-11-21,2472.47,Standard,3,1,150,1435.22,0.19,0.04,71,25,17,0,15,13,0,15,21,25,19,0,0,79,0,11.27,-100.0,24.369611111111123,0.29,35
773844,British Columbia,Vancouver,male,Bachelor,Rural,63860.0,Married,Star,2020-12-09,2021-08-09,2472.47,Standard,3,1,54,1506.31,0.37,0.0,0,5,0,3,5,15,10,0,16,0,0,0,0,0,54,0.0,0.0,15.971428571428572,0.0,8
789288,Quebec,Tremblant,female,Bachelor,Rural,63860.0,Married,Star,2017-03-24,2020-09-05,2472.47,Standard,3,1,65,3209.34,0.43,0.1,31,0,21,2,11,10,0,13,6,2,0,0,0,34,0,9.68,-100.0,9.202825396825402,0.12,41
186901,Ontario,Toronto,female,Bachelor,Urban,29444.0,Married,Star,2019-05-04,2021-04-02,2480.53,Standard,3,1,139,1969.76,0.15,0.0,59,28,13,0,0,0,13,23,27,25,6,6,0,66,14,11.86,-78.79,23.887777777777785,0.0,23
887117,Ontario,Toronto,female,Doctor,Suburban,26100.0,Single,Star,2020-12-25,2021-08-25,2482.41,Standard,5,1,62,1851.56,0.18,0.06,0,0,9,7,1,11,2,14,18,0,0,0,0,0,62,0.0,0.0,19.12063492063492,0.33,8
172259,British Columbia,Victoria,female,High School or Below,Suburban,25965.0,Divorced,Star,2019-07-18,2020-12-27,2491.26,Standard,1,1,137,1954.12,0.35,0.0,65,0,0,30,0,23,11,27,19,19,0,8,0,72,0,10.77,-100.0,29.001142857142867,0.0,17
706884,Manitoba,Winnipeg,male,High School or Below,Urban,14906.0,Married,Star,2018-11-19,2021-01-29,2511.7,Standard,1,1,163,1505.04,0.31,0.09,77,17,17,25,0,2,15,0,32,11,23,21,0,86,0,11.69,-100.0,29.800158730158728,0.12,26
618823,Alberta,Edmonton,male,Bachelor,Suburban,43860.0,Single,Star,2018-07-09,2021-06-22,2514.59,Standard,3,1,163,2082.26,0.15,0.01,59,11,5,11,19,32,16,0,13,6,0,19,30,66,38,11.86,-42.42,22.5955873015873,0.85,35
838845,Alberta,Edmonton,female,College,Urban,0.0,Married,Star,2020-08-26,2021-04-26,2520.12,Standard,2,1,59,2776.27,0.27,0.05,15,8,9,5,5,0,0,0,0,0,4,25,4,17,27,13.33,58.82,11.933992063492061,0.3,8
929712,Ontario,Toronto,female,College,Rural,0.0,Married,Star,2020-04-30,2020-12-30,2520.12,Standard,2,1,46,2496.39,0.37,0.07,22,0,0,0,0,13,0,4,0,0,17,11,0,24,0,9.09,-100.0,7.141142857142856,0.31,8
711571,Ontario,Toronto,male,Bachelor,Urban,43072.0,Married,Star,2016-07-07,2020-11-24,2523.07,Standard,3,1,97,2487.06,0.15,0.0,46,0,13,0,11,28,0,0,32,8,4,0,0,51,0,10.87,-100.0,24.55907142857143,0.0,53
250363,Quebec,Montreal,male,Bachelor,Suburban,94003.0,Single,Star,2021-03-18,2021-11-18,2534.95,2021 Promotion,3,1,45,1669.73,0.09,0.0,0,0,0,0,8,3,16,9,9,0,0,0,0,0,45,0.0,0.0,12.42142857142857,0.0,8
113578,British Columbia,Vancouver,male,Bachelor,Urban,37072.0,Married,Star,2016-06-30,2020-05-19,2542.85,Standard,3,1,21,4865.33,0.19,0.0,10,0,13,0,8,0,0,0,0,0,0,0,0,11,0,10.0,-100.0,3.014753968253968,0.0,47
796544,Newfoundland,St. John's,female,College,Urban,0.0,Single,Star,2019-10-31,2020-03-02,2545.06,Standard,2,1,13,2040.31,0.0,0.0,6,0,13,0,0,0,0,0,0,0,0,0,0,7,0,16.67,-100.0,2.393611111111111,0.0,4
439252,Alberta,Edmonton,male,College,Urban,0.0,Single,Star,2019-07-01,2020-03-01,2549.45,Standard,2,1,6,2537.5,0.33,0.0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.0,-100.0,0.4396428571428572,0.0,8
593327,Ontario,Toronto,female,High School or Below,Urban,12459.0,Married,Star,2019-07-11,2021-03-05,2554.44,Standard,1,1,70,3101.49,0.53,0.0,30,7,11,0,0,4,36,0,0,0,0,0,11,33,7,10.0,-78.79,20.143515873015875,0.0,20
114214,Quebec,Montreal,female,College,Urban,0.0,Married,Star,2020-05-02,2021-04-18,2554.55,Standard,2,1,72,1872.21,0.44,0.0,18,0,9,13,12,0,0,0,0,0,8,10,21,20,34,11.11,70.0,15.520571428571433,0.0,12
877419,Quebec,Tremblant,female,Bachelor,Suburban,88059.0,Married,Star,2017-08-13,2021-01-16,2560.08,Standard,3,1,167,1176.63,0.14,0.04,76,18,0,0,27,30,0,28,25,21,0,17,0,84,7,10.53,-91.67,35.430063492063496,0.34,41
164298,British Columbia,Vancouver,female,High School or Below,Suburban,11167.0,Married,Star,2018-06-20,2020-12-14,2568.84,Standard,1,1,141,1517.67,0.26,0.0,67,0,0,23,19,21,30,13,0,4,13,4,13,74,0,10.45,-100.0,24.44111111111111,0.0,30
165224,Alberta,Peace River,female,Bachelor,Rural,34990.0,Single,Star,2019-08-12,2020-04-12,2574.02,Standard,3,1,32,2134.66,0.0,0.0,15,0,17,2,13,0,0,0,0,0,0,0,0,17,0,13.33,-100.0,5.946563492063491,0.0,8
717762,Ontario,Toronto,male,Bachelor,Rural,34990.0,Single,Star,2021-01-15,2021-09-15,2574.02,Standard,3,1,68,597.37,0.13,0.0,0,0,0,10,0,6,18,16,16,2,0,0,0,0,68,0.0,0.0,24.215873015873015,0.0,8
848694,Ontario,Toronto,male,High School or Below,Rural,26854.0,Married,Star,2020-04-23,2021-01-05,2576.46,Standard,1,1,117,1527.06,0.09,0.0,51,9,0,0,0,0,0,21,32,0,27,13,15,57,9,11.76,-84.21,28.576785714285705,0.0,8
630694,Ontario,Thunder Bay,female,Bachelor,Urban,46900.0,Married,Star,2019-10-04,2020-06-04,2580.85,Standard,3,1,32,1926.53,0.25,0.14,15,0,17,13,0,0,2,0,0,0,0,0,0,17,0,13.33,-100.0,5.9465634920634916,0.3,8
695069,Ontario,Toronto,male,Bachelor,Urban,50148.0,Married,Star,2019-02-06,2020-04-07,2582.86,Standard,3,1,8,3050.0,0.0,0.0,4,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,-100.0,0.7815873015873016,0.0,14
228772,Ontario,Toronto,female,Bachelor,Suburban,72731.0,Married,Star,2016-07-13,2020-06-07,2584.53,Standard,3,1,48,3404.38,0.27,0.0,22,8,0,27,2,6,6,0,0,0,0,0,0,25,0,13.64,-100.0,10.155325396825399,0.0,47
375203,Ontario,Toronto,male,Bachelor,Suburban,72421.0,Married,Star,2019-05-02,2020-01-02,2592.44,Standard,3,1,15,2124.47,0.0,0.0,7,15,0,0,0,0,0,0,0,0,0,0,0,8,0,14.29,-100.0,3.1263492063492064,0.0,8
680945,Quebec,Montreal,female,Bachelor,Rural,35705.0,Single,Star,2021-03-16,2021-11-16,2592.89,2021 Promotion,3,1,44,2326.89,0.39,0.04,0,0,0,0,4,3,0,17,4,2,7,7,0,0,44,0.0,0.0,10.806349206349207,0.72,8
662392,Ontario,Trenton,female,College,Rural,0.0,Single,Star,2016-05-01,2020-01-04,2593.9,Standard,2,1,15,3024.4,0.13,0.0,7,15,0,0,0,0,0,0,0,0,0,0,0,8,0,14.29,-100.0,3.1263492063492064,0.0,44
205430,Alberta,Edmonton,female,Bachelor,Suburban,29590.0,Married,Star,2020-01-18,2021-09-09,2599.31,Standard,3,1,196,2127.18,0.27,0.01,63,6,12,19,10,15,39,4,33,7,21,13,17,70,63,11.11,-10.0,24.952825396825393,0.54,20
